        vname code
664       bpl  101
665       bpl  102
666       bpl  103
667       bpl  104
668       bpl  105
669       bpl  106
670       bpl  107
671       bpl  108
672       bpl  199
673       bpl  201
674       bpl  202
675       bpl  203
676       bpl  204
677       bpl  205
678       bpl  206
679       bpl  207
680       bpl  208
681       bpl  209
682       bpl  210
683       bpl  299
684       bpl  301
685       bpl  302
686       bpl  303
687       bpl  304
688       bpl  305
689       bpl  306
690       bpl  307
691       bpl  308
692       bpl  309
693       bpl  310
694       bpl  399
695       bpl  401
696       bpl  402
697       bpl  403
698       bpl  404
699       bpl  405
700       bpl  406
701       bpl  407
702       bpl  408
703       bpl  409
704       bpl  410
705       bpl  499
706       bpl  501
707       bpl  502
708       bpl  503
709       bpl  504
710       bpl  505
711       bpl  506
712       bpl  507
713       bpl  599
714       bpl  601
715       bpl  602
716       bpl  603
717       bpl  604
718       bpl  605
719       bpl  606
720       bpl  607
721       bpl  699
722       bpl  701
723       bpl  702
724       bpl  703
725       bpl  704
726       bpl  705
727       bpl  706
728       bpl  799
729       bpl  801
730       bpl  802
731       bpl  803
732       bpl  804
733       bpl  805
734       bpl  806
735       bpl  807
736       bpl  808
737       bpl  809
738       bpl  810
739       bpl  899
740       bpl  901
741       bpl  902
742       bpl  903
743       bpl  904
744       bpl  905
745       bpl  906
746       bpl  907
747       bpl  908
748       bpl  909
749       bpl  910
750       bpl  911
751       bpl  999
752       bpl 1001
753       bpl 1002
754       bpl 1003
755       bpl 1004
756       bpl 1005
757       bpl 1006
758       bpl 1007
759       bpl 1008
760       bpl 1009
761       bpl 1099
762       bpl 1101
763       bpl 1102
764       bpl 1103
765       bpl 1104
766       bpl 1105
767       bpl 1106
768       bpl 1107
769       bpl 1108
770       bpl 1199
771       bpl 1201
772       bpl 1202
773       bpl 1203
774       bpl 1204
775       bpl 1205
776       bpl 1206
777       bpl 1207
778       bpl 1208
779       bpl 1209
780       bpl 1210
781       bpl 1299
782       bpl 1999
783       bpl 2001
784       bpl 2002
785       bpl 2003
786       bpl 2004
787       bpl 2005
788       bpl 2006
789       bpl 2007
790       bpl 2008
791       bpl 2011
792       bpl 2012
793       bpl 2015
794       bpl 2016
795       bpl 2020
796       bpl 9997
797       bpl 9999
798    resdur    0
799    resdur    1
800    resdur    2
801    resdur    3
802    resdur    4
803    resdur    5
804    resdur    6
805    resdur    7
806    resdur    8
807    resdur    9
808    resdur   10
809    resdur   11
810    resdur   12
811    resdur   13
812    resdur   14
813    resdur   15
814    resdur   16
815    resdur   17
816    resdur   18
817    resdur   19
818    resdur   20
819    resdur   21
820    resdur   22
821    resdur   23
822    resdur   24
823    resdur   25
824    resdur   26
825    resdur   27
826    resdur   28
827    resdur   29
828    resdur   30
829    resdur   31
830    resdur   32
831    resdur   33
832    resdur   34
833    resdur   35
834    resdur   36
835    resdur   37
836    resdur   38
837    resdur   39
838    resdur   40
839    resdur   41
840    resdur   42
841    resdur   43
842    resdur   44
843    resdur   45
844    resdur   46
845    resdur   47
846    resdur   48
847    resdur   49
848    resdur   50
849    resdur   51
850    resdur   52
851    resdur   53
852    resdur   54
853    resdur   55
854    resdur   56
855    resdur   57
856    resdur   58
857    resdur   59
858    resdur   60
859    resdur   61
860    resdur   62
861    resdur   63
862    resdur   64
863    resdur   65
864    resdur   66
865    resdur   67
866    resdur   68
867    resdur   69
868    resdur   70
869    resdur   71
870    resdur   72
871    resdur   73
872    resdur   74
873    resdur   75
874    resdur   76
875    resdur   77
876    resdur   78
877    resdur   79
878    resdur   80
879    resdur   81
880    resdur   82
881    resdur   83
882    resdur   84
883    resdur   85
884    resdur   86
885    resdur   87
886    resdur   88
887    resdur   89
888    resdur   90
889    resdur   91
890    resdur   92
891    resdur   93
892    resdur   94
893    resdur   95
894    resdur   96
895    resdur   97
896    resdur  990
897    resdur  998
898    resdur  999
899   resprev  101
900   resprev  102
901   resprev  103
902   resprev  104
903   resprev  105
904   resprev  106
905   resprev  107
906   resprev  108
907   resprev  199
908   resprev  201
909   resprev  202
910   resprev  203
911   resprev  204
912   resprev  205
913   resprev  206
914   resprev  207
915   resprev  208
916   resprev  209
917   resprev  210
918   resprev  299
919   resprev  301
920   resprev  302
921   resprev  303
922   resprev  304
923   resprev  305
924   resprev  306
925   resprev  307
926   resprev  308
927   resprev  309
928   resprev  310
929   resprev  399
930   resprev  401
931   resprev  402
932   resprev  403
933   resprev  404
934   resprev  405
935   resprev  406
936   resprev  407
937   resprev  408
938   resprev  409
939   resprev  410
940   resprev  499
941   resprev  501
942   resprev  502
943   resprev  503
944   resprev  504
945   resprev  505
946   resprev  506
947   resprev  507
948   resprev  599
949   resprev  601
950   resprev  602
951   resprev  603
952   resprev  604
953   resprev  605
954   resprev  606
955   resprev  607
956   resprev  699
957   resprev  701
958   resprev  702
959   resprev  703
960   resprev  704
961   resprev  705
962   resprev  706
963   resprev  799
964   resprev  801
965   resprev  802
966   resprev  803
967   resprev  804
968   resprev  805
969   resprev  806
970   resprev  807
971   resprev  808
972   resprev  809
973   resprev  810
974   resprev  899
975   resprev  901
976   resprev  902
977   resprev  903
978   resprev  904
979   resprev  905
980   resprev  906
981   resprev  907
982   resprev  908
983   resprev  909
984   resprev  910
985   resprev  911
986   resprev  999
987   resprev 1001
988   resprev 1002
989   resprev 1003
990   resprev 1004
991   resprev 1005
992   resprev 1006
993   resprev 1007
994   resprev 1008
995   resprev 1009
996   resprev 1099
997   resprev 1101
998   resprev 1102
999   resprev 1103
1000  resprev 1104
1001  resprev 1105
1002  resprev 1106
1003  resprev 1107
1004  resprev 1108
1005  resprev 1199
1006  resprev 1201
1007  resprev 1202
1008  resprev 1203
1009  resprev 1204
1010  resprev 1205
1011  resprev 1206
1012  resprev 1207
1013  resprev 1208
1014  resprev 1209
1015  resprev 1210
1016  resprev 1299
1017  resprev 1999
1018  resprev 2001
1019  resprev 2002
1020  resprev 2003
1021  resprev 2004
1022  resprev 2005
1023  resprev 2006
1024  resprev 2007
1025  resprev 2010
1026  resprev 2011
1027  resprev 2012
1028  resprev 2015
1029  resprev 2018
1030  resprev 2020
1031  resprev 9997
1032  resprev 9999
1033     lang    0
1034     lang    1
1035     lang    2
1036     lang    3
1037     lang    4
1038     lang    5
1039     lang    6
1040     lang    7
1041     lang    8
1042     lang    9
1043     lang   10
1044     lang   11
1045     lang   12
1046     lang   13
1047     lang   14
1048     lang   15
1049     lang   16
1050     lang   17
1051     lang   19
1052     lang   20
1053     lang   21
1054     lang   22
1055     lang   23
1056     lang   24
1057     lang   25
1058     lang   26
1059     lang   27
1060     lang   28
1061     lang   29
1062     lang   30
1063     lang   31
1064     lang   98
1065     lang   99
1066    relig    1
1067    relig    2
1068    relig    3
1069    relig    4
1070    relig    5
1071    relig    6
1072    relig    7
1073    relig    8
1074    relig    9
1075    relig   98
1076    relig   99
1077    disab    1
1078    disab    2
1079    disab    3
1080    disab    4
1081    disab    5
1082    disab    6
1083    disab    7
1084    disab    8
1085    disab   98
1086    disab   99
1087 discause    1
1088 discause    2
1089 discause    3
1090 discause    4
1091 discause    5
1092 discause    6
1093 discause    7
1094 discause    8
1095 discause    9
1096  parlive    1
1097  parlive    2
1098  parlive    3
1099  parlive    4
1100  parlive    5
1101  parlive    8
1102  parlive    9
1103   school    1
1104   school    2
1105   school    8
1106   school    9
1107    edlev   11
1108    edlev   12
1109    edlev   13
1110    edlev   14
1111    edlev   15
1112    edlev   16
1113    edlev   17
1114    edlev   18
1115    edlev   21
1116    edlev   22
1117    edlev   23
1118    edlev   31
1119    edlev   32
1120    edlev   33
1121    edlev   34
1122    edlev   35
1123    edlev   36
1124    edlev   37
1125    edlev   41
1126    edlev   42
1127    edlev   43
1128    edlev   44
1129    edlev   45
1130    edlev   46
1131    edlev   47
1132    edlev   51
1133    edlev   52
1134    edlev   53
1135    edlev   54
1136    edlev   55
1137    edlev   56
1138    edlev   57
1139    edlev   61
1140    edlev   62
1141    edlev   63
1142    edlev   64
1143    edlev   65
1144    edlev   66
1145    edlev   67
1146    edlev   69
1147    edlev   98
1148    edlev   99
1149  edfield    1
1150  edfield    4
1151  edfield    9
1152  edfield   11
1153  edfield   12
1154  edfield   13
1155  edfield   14
1156  edfield   17
1157  edfield   18
1158  edfield   21
1159  edfield   22
1160  edfield   23
1161  edfield   24
1162  edfield   26
1163  edfield   31
1164  edfield   34
1165  edfield   35
1166  edfield   36
1167  edfield   41
1168  edfield   42
1169  edfield   43
1170  edfield   44
1171  edfield   45
1172  edfield   46
1173  edfield   47
1174  edfield   49
1175  edfield   51
1176  edfield   54
1177  edfield   61
1178  edfield   66
1179  edfield   97
1180  edfield   98
1181  edfield   99
1182   degree    1
1183   degree    2
1184   degree    3
1185   degree    4
1186   degree    5
1187   degree    6
1188   degree    7
1189   degree    8
1190   degree    9
1191      lit    1
1192      lit    2
1193      lit    3
1194      lit    8
1195      lit    9
1196  empstat    1
1197  empstat    2
1198  empstat    3
1199  empstat    4
1200  empstat    5
1201  empstat    6
1202  empstat    7
1203  empstat    8
1204  empstat   98
1205  empstat   99
1206      occ  101
1207      occ  111
1208      occ  112
1209      occ  113
1210      occ  114
1211      occ  121
1212      occ  122
1213      occ  123
1214      occ  131
1215      occ  211
1216      occ  213
1217      occ  221
1218      occ  222
1219      occ  223
1220      occ  231
1221      occ  232
1222      occ  233
1223      occ  235
1224      occ  241
1225      occ  242
1226      occ  244
1227      occ  245
1228      occ  246
1229      occ  299
1230      occ  311
1231      occ  313
1232      occ  321
1233      occ  322
1234      occ  323
1235      occ  324
1236      occ  331
1237      occ  334
1238      occ  341
1239      occ  344
1240      occ  346
1241      occ  347
1242      occ  348
1243      occ  399
1244      occ  411
1245      occ  412
1246      occ  413
1247      occ  414
1248      occ  419
1249      occ  421
1250      occ  422
1251      occ  512
1252      occ  513
1253      occ  514
1254      occ  516
1255      occ  521
1256      occ  522
1257      occ  523
1258      occ  611
1259      occ  612
1260      occ  613
1261      occ  615
1262      occ  621
1263      occ  711
1264      occ  712
1265      occ  713
1266      occ  714
1267      occ  721
1268      occ  722
1269      occ  723
1270      occ  724
1271      occ  731
1272      occ  732
1273      occ  733
1274      occ  734
1275      occ  741
1276      occ  742
1277      occ  743
1278      occ  744
1279      occ  816
1280      occ  832
1281      occ  899
1282      occ  911
1283      occ  912
1284      occ  913
1285      occ  914
1286      occ  915
1287      occ  916
1288      occ  921
1289      occ  931
1290      occ  932
1291      occ  933
1292      occ  997
1293      occ  998
1294      occ  999
1295  classwk    1
1296  classwk    2
1297  classwk    3
1298  classwk    4
1299  classwk    5
1300  classwk    6
1301  classwk    7
1302  classwk    8
1303  classwk    9
1304      ind   11
1305      ind   12
1306      ind   13
1307      ind   14
1308      ind   15
1309      ind   20
1310      ind   50
1311      ind  101
1312      ind  132
1313      ind  141
1314      ind  143
1315      ind  151
1316      ind  153
1317      ind  154
1318      ind  155
1319      ind  172
1320      ind  181
1321      ind  191
1322      ind  192
1323      ind  201
1324      ind  202
1325      ind  222
1326      ind  241
1327      ind  243
1328      ind  269
1329      ind  271
1330      ind  341
1331      ind  361
1332      ind  369
1333      ind  401
1334      ind  410
1335      ind  451
1336      ind  452
1337      ind  454
1338      ind  502
1339      ind  503
1340      ind  504
1341      ind  505
1342      ind  512
1343      ind  513
1344      ind  515
1345      ind  519
1346      ind  521
1347      ind  522
1348      ind  523
1349      ind  524
1350      ind  526
1351      ind  551
1352      ind  552
1353      ind  601
1354      ind  602
1355      ind  621
1356      ind  623
1357      ind  630
1358      ind  642
1359      ind  651
1360      ind  659
1361      ind  660
1362      ind  671
1363      ind  701
1364      ind  741
1365      ind  742
1366      ind  749
1367      ind  751
1368      ind  752
1369      ind  753
1370      ind  801
1371      ind  802
1372      ind  803
1373      ind  809
1374      ind  851
1375      ind  852
1376      ind  853
1377      ind  900
1378      ind  911
1379      ind  919
1380      ind  921
1381      ind  924
1382      ind  930
1383      ind  950
1384      ind  990
1385      ind  997
1386      ind  998
1387      ind  999
1388 econsect    1
1389 econsect    2
1390 econsect    3
1391 econsect    4
1392 econsect    5
1393 econsect    8
1394 econsect    9
1395    marst    1
1396    marst    2
1397    marst    3
1398    marst    4
1399    marst    5
1400    marst    6
1401    marst    7
1402    marst    8
1403    marst    9
1404    marst   98
1405    marst   99
1406  chbornm    0
1407  chbornm    1
1408  chbornm    2
1409  chbornm    3
1410  chbornm    4
1411  chbornm    5
1412  chbornm    6
1413  chbornm    7
1414  chbornm    8
1415  chbornm    9
1416  chbornm   10
1417  chbornm   11
1418  chbornm   12
1419  chbornm   98
1420  chbornm   99
1421  chbornf    0
1422  chbornf    1
1423  chbornf    2
1424  chbornf    3
1425  chbornf    4
1426  chbornf    5
1427  chbornf    6
1428  chbornf    7
1429  chbornf    8
1430  chbornf    9
1431  chbornf   10
1432  chbornf   11
1433  chbornf   12
1434  chbornf   98
1435  chbornf   99
1436  chlivem    0
1437  chlivem    1
1438  chlivem    2
1439  chlivem    3
1440  chlivem    4
1441  chlivem    5
1442  chlivem    6
1443  chlivem    7
1444  chlivem    8
1445  chlivem    9
1446  chlivem   98
1447  chlivem   99
1448  chlivef    0
1449  chlivef    1
1450  chlivef    2
1451  chlivef    3
1452  chlivef    4
1453  chlivef    5
1454  chlivef    6
1455  chlivef    7
1456  chlivef    8
1457  chlivef    9
1458  chlivef   98
1459  chlivef   99
1460   chb12m    0
1461   chb12m    1
1462   chb12m    2
1463   chb12m    3
1464   chb12m    8
1465   chb12m    9
1466   chb12f    0
1467   chb12f    1
1468   chb12f    2
1469   chb12f    3
1470   chb12f    8
1471   chb12f    9
1472   chl12m    0
1473   chl12m    1
1474   chl12m    2
1475   chl12m    3
1476   chl12m    8
1477   chl12m    9
1478   chl12f    0
1479   chl12f    1
1480   chl12f    2
1481   chl12f    3
1482   chl12f    8
1483   chl12f    9
1484  visitor    1
1485  visitor    2
                                                                                                                                               short
1                                                                                                                                                  1
2                                                                                                                                                  2
3                                                                                                                                                  3
4                                                                                                                                                  4
5                                                                                                                                                  5
6                                                                                                                                                  6
7                                                                                                                                                  7
8                                                                                                                                                  8
9                                                                                                                                                  9
10                                                                                                                                                10
11                                                                                                                                                11
12                                                                                                                                                12
13                                                                                                                                                13
14                                                                                                                                                14
15                                                                                                                                                15
16                                                                                                                                                16
17                                                                                                                                                17
18                                                                                                                                                18
19                                                                                                                                                19
20                                                                                                                                                20
21                                                                                                                                                21
22                                                                                                                                                22
23                                                                                                                                                23
24                                                                                                                                                24
25                                                                                                                                                25
26                                                                                                                                                26
27                                                                                                                                                27
28                                                                                                                                                28
29                                                                                                                                                29
30                                                                                                                                                30
31                                                                                                                                        No problem
32                                                                  Yes: households within a large dwelling were split apart into separate dwellings
33                                                                    Yes: persons within a large household were split apart into separate dwellings
34                                                                                                                                      Kigali Ville
35                                                                                                                                      Kigali Ngali
36                                                                                                                                          Gitarama
37                                                                                                                                            Butare
38                                                                                                                                         Gikongoro
39                                                                                                                                          Cyangugu
40                                                                                                                                            Kibuye
41                                                                                                                                           Gisenyi
42                                                                                                                                         Ruhengeri
43                                                                                                                                            Byumba
44                                                                                                                                           Umutara
45                                                                                                                                           Kibungo
46                                                                                                                                        Nyarugenge
47                                                                                                                                        Nyamirambo
48                                                                                                                                           Butamwa
49                                                                                                                                            Gisozi
50                                                                                                                                           Kacyiru
51                                                                                                                                           Kanombe
52                                                                                                                                          Kicukiro
53                                                                                                                                           Gikondo
54                                                                                                                                  Umujyi wa kabuga
55                                                                                                                                           Bicumbi
56                                                                                                                                           Gashora
57                                                                                                                                            Ngenda
58                                                                                                                                           Nyamata
59                                                                                                                                         Shyorongi
60                                                                                                                                          Rushashi
61                                                                                                                                           Rulindo
62                                                                                                                                            Buliza
63                                                                                                                                            Gasabo
64                                                                                                                                Umujyi wa gitarama
65                                                                                                                                           Ruyumba
66                                                                                                                                           Ntongwe
67                                                                                                                                 Umujyi wa ruhango
68                                                                                                                                          Kabagari
69                                                                                                                                            Ntenyo
70                                                                                                                                           Muhanga
71                                                                                                                                             Ndiza
72                                                                                                                                           Kayumbu
73                                                                                                                                           Kamonyi
74                                                                                                                                  Umujyi wa butare
75                                                                                                                                              Save
76                                                                                                                                          Mugombwa
77                                                                                                                                           Kibingo
78                                                                                                                                           Nyakizu
79                                                                                                                                            Maraba
80                                                                                                                                          Kiruhura
81                                                                                                                                  Umujyi wa nyanza
82                                                                                                                                           Nyamure
83                                                                                                                                           Gikonko
84                                                                                                                               Umujyi wa gikongoro
85                                                                                                                                         Nyaruguru
86                                                                                                                                            Nshili
87                                                                                                                                         Mudasomwa
88                                                                                                                                           Mushubi
89                                                                                                                                            Kaduha
90                                                                                                                                            Karaba
91                                                                                                                                Umujyi wa cyangugu
92                                                                                                                                            Impala
93                                                                                                                                        Nyamasheke
94                                                                                                                                            Gatare
95                                                                                                                                           Bukunzi
96                                                                                                                                          Bugarama
97                                                                                                                                          Gashonga
98                                                                                                                                  Umujyi wa kibuye
99                                                                                                                                           Gisunzu
100                                                                                                                                          Rutsiro
101                                                                                                                                           Budaha
